name,residual
Penrose Cheesesteak&Cajun Seafood&Wings&mongolian grill bowl,0.10999999999999588
Ember & Ash,0.10900000000000443
Jo Jo,0.10899999999999999
Chickie's & Pete's,0.10899999999999821
México Lindo Y Que Rico Restaurant,0.10899999999999466
Georgian Mama's Bread and Shaurma,0.10800000000000676
Coffee Deli & Pizzeria,0.10800000000000143
Meskerem Ethio Restaurant,0.10800000000000054
L'Anima,0.10700000000000554
SET NoLibs,0.1070000000000002
Pina's Pizza,0.10699999999999577
Mayfair Pizza,0.10699999999999577
Cake,0.10699999999999577
1731 Restaurant,0.10600000000000431
Rocco’s Italian Sausages & Cheese Steaks,0.10600000000000076
Pitchers Pub,0.10599999999999632
Lebel Pizza,0.10599999999999632
Bill's Old London Pizza,0.10599999999999365
Queen Village Food Market,0.10500000000000398
Jet Wine Bar,0.10500000000000043
General Tso,0.10499999999999954
Ming River Palace,0.1049999999999951
Astoria Restaurant and Catering,0.10499999999999421
J & J,0.10400000000000542
Unit Su Vege,0.10400000000000542
Leandro's Pizza House,0.10400000000000453
Bar Jawn,0.10400000000000453
Tandoori Market,0.10399999999999476
Buddakan,0.10399999999999388
La Colombe Coffee Workshop,0.10300000000000331
Applebee's Grill + Bar,0.10300000000000331
Mish Mish,0.10300000000000153
Jack's Place,0.10200000000000475
Alpen Rose,0.10200000000000475
Good Karma Cafe,0.10200000000000298
El Patrón fritura,0.10200000000000031
Kaffa Crossing,0.10200000000000031
CYM Island Kitchen,0.10199999999999942
Taste Queen Chinese & Japanese Restaurant,0.10199999999999854
Loch Bar,0.10199999999999765
Big Charlie's Saloon,0.10199999999999498
CM Chicken,0.10100000000000531
The Pierogie Kitchen,0.10100000000000531
La Tierra Del Chicharron,0.10100000000000087
Izlas Latin Cuisine - Restaurant/ NightClub / Lounge,0.10099999999999998
Ban Bamboo,0.10099999999999554
George's Lunchette,0.10099999999999376
Grindcore House,0.10000000000000586
Halal Fusion Chinese Restaurant,0.10000000000000053
Miles Table,0.09999999999999787
La Isla Bar Restaurant,0.09999999999999698
Quick & Quality,0.09999999999999609
Small Oven Pastry Shop & Porco's Porchetteria,0.09999999999999343
Almaz Cafe,0.09999999999999343
City View Pizza and Grill,0.09900000000000464
Good Times Inc,0.09900000000000375
Mis Viejos,0.09900000000000375
Dibbs BBQ,0.09900000000000286
D’Oliva evoo Pizza & Grill,0.09900000000000109
Frankford Hall,0.09899999999999842
Glick's Rib Shack - The Original Rib Stand,0.0989999999999922
Franco's Pizza,0.09800000000000608
Penrose Diner,0.0980000000000043
Bythrow's Deli,0.09800000000000075
Steak 48,0.09799999999999986
Pera Turkish Cuisine,0.0979999999999972
Jaxon BYOB,0.0979999999999972
Bánh Mì and Bottles,0.09799999999999542
Maki-University city,0.09799999999999454
Porky's Point Restaurant,0.09700000000000486
Korea Taqueria,0.09700000000000308
New Quality Restaurant,0.09699999999999864
Umi Hot Pot Sushi & Seafood Buffet,0.09699999999999775
PBR Philly at Xfinity Live!,0.09699999999999509
Luhv Vegan Bistro,0.0969999999999942
The Capital Grille,0.09699999999999331
South Philly Barbacoa,0.09600000000000453
Helm,0.09600000000000453
World Cafe Live,0.09600000000000453
Fiore Pizza,0.0960000000000023
Zesty's,0.09600000000000009
Bakers Centre,0.09599999999999564
Café Diem,0.09599999999999476
Miles Table,0.09500000000000508
Original Village Pizza,0.09500000000000419
Chicko Tako,0.09499999999999975
Kocinao Restaurant,0.09499999999999975
China Gate Restaurant,0.09499999999999886
Pho Ha Saigon,0.09499999999999797
Sophie's Kitchen,0.09400000000000475
Jake's & Cooper's Wine Bar and Wine Shop,0.09400000000000386
Chick-fil-A,0.09400000000000386
Golden Box,0.0940000000000012
Nom Nom Ramen,0.09399999999999853
Wiss Bar,0.09399999999999675
China Kitchen,0.09399999999999498
Pastificio Deli,0.09399999999999409
China kitchen,0.09300000000000441
Al-Amana Grocery Store,0.09300000000000441
Otto's Taproom & Grille,0.0929999999999982
La Colombe Coffee Workshop,0.09299999999999375
Nipotina,0.09299999999999375
Mike's BBQ,0.09200000000000497
Del Frisco's Double Eagle Steakhouse,0.09200000000000497
720 West Bistro,0.09200000000000408
Crafty's Taproom,0.09200000000000408
Terakawa Ramen,0.09200000000000319
John's New Pizza & Restaurant,0.09200000000000275
Paesano's,0.09199999999999608
Red Poke Express,0.09100000000000463
Vernick Food & Drink,0.09100000000000463
Fox & Son Fair Foods,0.0909999999999993
Phở Viet,0.09099999999999486
Royal Passage,0.09099999999999397
Jaxx Steaks Taproom,0.09000000000000519
Pho Nam Giang,0.09000000000000519
Station Diner,0.0900000000000043
TORRES GROCERY DHOAGIESHOP,0.08999999999999542
Lee's Market,0.08999999999999542
Friday Saturday Sunday,0.08900000000000663
Pretzel Workz,0.08900000000000485
C J & Eck's,0.08900000000000396
Chengdu Center City 成都,0.08899999999999952
Pita Chip,0.0889999999999933
Queen & Rook Game Cafe,0.08800000000000807
Smile cafe Thai Restaurant,0.08800000000000541
Bistro SouthEast,0.08800000000000363
Dunkin',0.08800000000000097
Zio's Brick Oven Pizza,0.08799999999999919
Khan's Halal Food - Gyro & Chicken,0.08799999999999741
New China Court,0.08799999999999475
Elma,0.08799999999999386
Bao Button,0.08799999999999386
Kostas Bar Restaurant,0.08799999999999297
Scanlon's Saloon,0.08700000000000507
Oltin Baliq Restaurant,0.08700000000000507
Wawa,0.08700000000000152
National Mechanics Bar and Restaurant,0.08700000000000063
Megumi Japanese Ramen & Sushi Bar,0.08699999999999974
Gallo's Seafood,0.08699999999999619
Vietnam Café,0.0869999999999953
Burrata,0.08699999999999442
Café Nhan,0.08600000000000474
Merc Brothers Pizzeria,0.08600000000000474
Wendy's,0.0860000000000043
Bar-Ly Chinatown,0.08600000000000119
Jims Food Market,0.08599999999999941
Ninethai kitchen,0.08599999999999852
Revolution Taco,0.08599999999999763
Sky Cafe,0.08599999999999675
Raising Cane's Chicken Fingers,0.08599999999999675
Laser Wolf,0.08599999999999586
Max's Steaks,0.08599999999999497
El Limon Northeast Philadelphia,0.0850000000000053
Just Right Caribbean Delight,0.0850000000000044
Sassafras,0.08500000000000352
Zoagies,0.08500000000000174
Shalom Pizzeria,0.08400000000000496
Athenian Restaurant,0.08400000000000407
Al- Sham Restaurant 3,0.0840000000000014
Urban Village Brewing Company,0.08400000000000052
Meduza Hookah Lounge,0.08399999999999963
Cibao Restaurant,0.08300000000000551
Hikari Sushi,0.08300000000000551
Banh Mi Spot,0.08300000000000374
Cafe Breezes,0.08300000000000285
Sahara Restaurant,0.08300000000000107
New Olympia House Restaurant and Bar,0.0829999999999993
Zaccone's Restaurant,0.0829999999999993
Gooey Looies,0.08200000000000696
Curran's Fox Chase,0.08200000000000252
Little Saigon Café,0.08200000000000074
Ashburner Inn,0.08199999999999985
Talula's Daily,0.08199999999999541
Han Dynasty University City,0.08199999999999452
Café Tolia,0.08199999999999452
OK HOT CHICKEN,0.08100000000000485
Sabrina's Cafe,0.08100000000000396
All Day Hoagies / I Scream For Ice Cream,0.08100000000000396
Brunch Brothers,0.08099999999999596
Dev’s Indian street food,0.08099999999999419
Great Wall Chinese Restaurant,0.08000000000000629
Töska Restaurant & Brewery,0.0800000000000054
So Korean Grill,0.08000000000000096
Adelinas Restaurant & Bar,0.08000000000000007
Moustaki Authentic Gyros (Center City),0.0799999999999983
Chamas de Minas Bakery,0.0799999999999974
Double Knot,0.07999999999999563
Moy Fong Restaurant,0.07900000000000595
El Sabor de Maria,0.07900000000000507
New Cambria Restaurant,0.07900000000000329
Mt Airy Breakfast & Lunch,0.0790000000000024
At Ramen MNYK,0.07900000000000151
HipCityVeg,0.07900000000000063
Delancey Street Pizzeria,0.07899999999999574
Streetside,0.07899999999999441
Bob's Diner,0.07899999999999352
Sharkey’s Grill & Ale House,0.07800000000000473
Main Street Pho,0.07800000000000384
Cafe La Maude,0.07800000000000384
Chatayee Thai,0.07800000000000207
Asadero Los Tios,0.07800000000000029
3J's Food Market Northern Liberties,0.07799999999999496
Provenance,0.07799999999999496
Caffe Chicco,0.07799999999999496
Forsythia,0.07799999999999407
Rio Acai & Snacks,0.07700000000000173
Popi's Restaurant,0.07700000000000085
City Pizza,0.0770000000000004
Joe's Steaks + Soda Shop,0.07699999999999996
Bar Hygge,0.07699999999999552
Koto Sushi,0.07699999999999463
Ricci's Hoagies Germantown Avenue,0.07600000000000495
Quaker Diner,0.07600000000000495
Schmear It,0.07600000000000051
Dunkin',0.07600000000000007
Giovani's Bar & Grill,0.07599999999999962
Paddy Whacks Irish Sports Pub - Welsh Road,0.07599999999999962
Vientiane Bistro,0.07599999999999785
Crazy Sushi,0.07599999999999518
Zesto Pizza & Grill,0.0759999999999943
Mary's Lunch,0.0759999999999934
Bill's Breakfast & Lunch,0.0759999999999934
La Bamba,0.0759999999999934
Rosario's Pizzeria,0.0750000000000055
Island Fritay,0.07500000000000462
Sakartvelo,0.07500000000000462
Phu Fha Thai To Go,0.07499999999999574
Scannicchio's,0.07400000000000695
Happ’s,0.07400000000000606
Tang’s Halal Chinese Restaurant,0.07400000000000428
New China Taste Chinese & American Food,0.07400000000000428
Harp & Crown,0.07400000000000073
Café Carmela,0.0739999999999954
Woodrow's Sandwich Shop,0.07399999999999363
Rita's Italian Ice & Frozen Custard,0.07300000000000484
肯打鸡汉堡店KENDAJI BURGER,0.07299999999999951
Brick House Bar & Grill,0.07299999999999862
Ho May House,0.07299999999999596
Thai Square Restaurant,0.07299999999999507
North Third,0.07299999999999329
Dalessandro's Steaks,0.07200000000000628
L'Angolo Ristorante,0.07200000000000628
Southside Pizza & Bistro (HALAL),0.07200000000000051
FRIEDA,0.07199999999999829
Bing Bing Dim Sum,0.0719999999999974
Chick-fil-A,0.07199999999999562
KPOT Korean BBQ & Hot Pot,0.07199999999999473
Dunkin',0.07199999999999473
Blue Corn Restaurant and Bar,0.07199999999999385
Milkcrate Cafe,0.07199999999999296
Jerry’s Kitchen - Philadelphia Catering Company,0.07100000000000684
Angelina's,0.07100000000000595
Ramen Yakitori + Bar,0.07100000000000595
Thanal Indian Tavern,0.07100000000000417
Love & Honey Fried Chicken,0.07100000000000062
Panera Bread,0.07099999999999618
Tyemeka's Soul Food Restaurant,0.07099999999999529
PHS Pop Up Garden at Manayunk,0.07099999999999529
General Tsao's House,0.07000000000000561
Monica Restaurant,0.07000000000000473
Johnny Brenda's,0.07000000000000473
Tap Room On 19th,0.07000000000000028
Wawa,0.06999999999999895
Dunkin',0.06999999999999806
Dear Daphni,0.06900000000000706
Alice,0.06900000000000528
Taqueria Amor,0.06900000000000528
Green Line Cafe,0.06900000000000439
Northeast Sandwich Co.,0.06900000000000439
Old Original Nick's Roast Beef,0.0690000000000035
Spring Garden Pizza and Restaurant,0.06899999999999906
Lindbergh Plaza,0.06800000000000583
Rita's Italian Ice & Frozen Custard,0.06800000000000228
Don Barriga,0.06800000000000139
SPIN Philadelphia,0.0680000000000005
South Philly Italian Kitchen,0.0680000000000005
Real Food Eatery,0.0680000000000005
Shan Chuan,0.06799999999999518
Dante & Luigi's,0.06700000000000461
China Garden,0.06700000000000461
My Thai,0.06700000000000461
Matines Café,0.0669999999999984
East Coast Wings + Grill,0.06699999999999662
Café Saigon,0.06699999999999573
ANGELINO'S RESTAURANT,0.06699999999999573
Cosimo's Pizza Cafe,0.06699999999999573
Sabrina's Cafe,0.06699999999999484
Madira Bar,0.06600000000000517
Southwark Restaurant,0.06600000000000517
China Garden Restaurant,0.06600000000000517
The Taste of Brazil,0.06600000000000428
Broncos Brazilian Steakhouse,0.06600000000000339
Capri,0.06600000000000072
Jam-Rock,0.06599999999999628
Suzani Palace Restaurant,0.06599999999999451
Pupuseria Emily,0.06500000000000394
Wawa,0.0650000000000035
Wynnefield Pizza,0.06500000000000217
Cannstatter Volksfest Verein,0.06500000000000128
Robola Pizzeria,0.06500000000000083
Valley Green Inn,0.06500000000000039
Andonios Diner,0.06500000000000039
Deja Vu Bar & Grille,0.0649999999999995
Popeyes Louisiana Kitchen,0.0649999999999995
Time,0.0649999999999995
Pollo a la Brasa,0.06499999999999684
The Halal Cart,0.06499999999999595
New China Chinese & American Food,0.06499999999999595
Thomasena's Restaurant and Catering Hall,0.06499999999999506
Touch Down Wings,0.06400000000000095
Tattooed Mom,0.0639999999999965
Prunella,0.06399999999999473
DaMò Pasta Lab,0.06399999999999473
Bardot Cafe,0.06399999999999384
Little Italy Pizza & Trattoria,0.06300000000000594
Aldo & Manny Pizza and Pasta,0.06300000000000505
Cantina la Martina,0.0630000000000015
Passyunk Steaks,0.06300000000000017
Top Taste,0.0629999999999944
Uptown Grill,0.0629999999999935
Chabaa Thai Bistro,0.062000000000006494
Kilimandjaro restaurant,0.06200000000000472
Sunrise 2 Authentic Thai Food (FishTown Location),0.06200000000000383
MUTA KOREAN BBQ & KARAOKE,0.06200000000000383
Sid Booker's Shrimp Corner,0.06200000000000383
City Pizza,0.06200000000000028
Jean's Cafe,0.06200000000000028
China Dragon,0.06199999999999983
Stelio's Pizza,0.06199999999999495
Rita's Italian Ice & Frozen Custard,0.06199999999999495
Dunkin',0.06199999999999495
Local 44 Restaurant & Bar,0.06100000000000616
Jamrock Kitchen,0.06100000000000527
Judah Mediterranean Grille,0.06099999999999994
Sahara Grill,0.06099999999999994
Circles Thai (Northern Liberties),0.06099999999999994
A La Mousse,0.06099999999999639
Bryn Mawr Pizza II,0.0609999999999955
Wm. Mulherin’s Sons,0.060999999999994614
Lloyd,0.060999999999994614
Justin's Snack Corner,0.060999999999994614
Bralow's Fresh Fish & Seafood,0.060000000000005826
Chestnut Grill and Sidewalk Cafe,0.06000000000000494
Lascala's Fire University City,0.06000000000000405
China Sea,0.060000000000001386
Dizengoff,0.059999999999996056
Adrian's Caribbean American Restaurant,0.059999999999996056
Winkel,0.05999999999999428
"ZEMZEM HALAL LIVE POULTRY , VIVERO",0.059000000000003716
Nick's Roast Beef Bar & Grille,0.05900000000000016
Royal Boucherie,0.05900000000000016
Boostin' Bowls,0.05899999999999572
KPOT Korean BBQ & Hot Pot,0.058999999999994834
The Rittenhouse Hotel,0.058999999999993946
Waterfront Gourmet Cafe & Deli,0.058999999999993946
Cafe Soho,0.058000000000006935
Rhawnhurst Cafe,0.05800000000000516
Homestyle Caribbean Restaurant,0.05800000000000516
Italian Express,0.05800000000000427
Flambo Caribbean/Indian Restaurant & Cocktail Bar - Center City,0.05800000000000072
Chubby Cattle Shabu | Philadelphia,0.05800000000000072
Five Guys,0.05799999999999805
Bladi,0.05799999999999628
Pat's Pizzeria,0.05799999999999539
Café Mi Quang,0.0579999999999945
Ray's Cafe & Tea House,0.0579999999999945
Bubblefish,0.057000000000004825
El Cantinflas Bar & Restaurant,0.057000000000004825
Tony and Nick's Steaks,0.057000000000004825
Dunkin',0.057000000000004825
Uncle Oogie's Pizzeria & Specialty Sandwiches,0.057000000000003936
Devil's Alley Bar & Grill,0.057000000000003936
Jerry's Bar,0.057000000000000384
TingTing’s,0.056999999999999496
Prohibition Taproom,0.05699999999999861
Kanella,0.05699999999999594
Interstate Drafthouse,0.056999999999994166
Abbaye,0.05699999999999328
Song's Breakfast & Lunch,0.05600000000000627
Wings To Go,0.05600000000000538
Doro Bet,0.05600000000000538
Rita's Italian Ice & Frozen Custard,0.0560000000000036
Race Street Cafe,0.05600000000000005
Frank's Steaks & Burgers,0.0559999999999965
Culture&Crabs,0.055000000000005045
Wing spot,0.055000000000005045
Olympia Gyro,0.055000000000005045
VOIX Karaoke,0.05500000000000416
Talula's Garden,0.05500000000000327
Alta Cocina Restaurant,0.055000000000000604
QU JAPAN BISTRO & BAR,0.055000000000000604
Jaffa Bar,0.055000000000000604
Samurai Japanese Restaurant,0.055000000000000604
Fitzwater Cafe,0.055000000000000604
Lemon Grass Thai,0.054999999999999716
Balkan Express,0.054999999999999716
Doma Japanese Restaurant,0.05499999999999883
New China Restaurant,0.05499999999999616
Las Margaritas,0.054999999999995275
Fette Sau,0.0540000000000056
3J's Cafe,0.0540000000000056
Rita's Italian Ice & Frozen Custard,0.05400000000000471
Vito's Pizza,0.05400000000000382
I Heart Cambodia Restaurant,0.05400000000000382
Shiroi Hana,0.05400000000000027
Cafe Light,0.05399999999999938
Yamitsuki,0.053999999999997605
Vic Sushi Bar,0.05399999999999494
Little MOROCCO,0.05300000000000615
Riviera Lounge & Restaurant,0.053000000000005265
Zama,0.05300000000000438
Crown Fried Chicken on 52nd,0.053000000000003045
Registon restaurant,0.053000000000000824
Saad's Halal Restaurant,0.053000000000000824
Bolo,0.052999999999999936
Adelita,0.05299999999999727
Royal Tavern,0.05299999999999638
Arepa Grub Spot,0.052999999999995495
Hadramout Restaurant,0.05200000000000493
McCrossen's Tavern,0.05200000000000049
Georgiana's Caribbean Cuisine,0.05200000000000049
Bud & Marilyn's,0.051999999999998714
Tierra Colombiana Restaurant,0.051999999999997826
Shake Shack University City,0.05199999999999694
Bar 50,0.051000000000006374
Fireside Tavern,0.0510000000000046
Master chops,0.0510000000000046
Liberty Kitchen PHL,0.051000000000001044
El Taco,0.051000000000001044
"Santucci's Original Square Pizza - Italian Market, Philadelphia, PA",0.051000000000001044
El Merkury,0.051000000000000156
Rex at the Royal,0.05099999999999927
Debreaux's,0.050999999999995715
Condesa,0.05099999999999483
Vista Peru,0.05000000000000426
Amir's Pizza & Shawarma Grill,0.05000000000000071
Morimoto,0.04999999999999627
Fabio's Chicken Restaurant,0.04999999999999449
A & D Food Market,0.04999999999999449
Cleavers Philadelphia,0.04900000000000482
Pizzeria L’Angolo,0.04900000000000482
Wawa,0.04900000000000304
Insatiable,0.049000000000001265
Popeyes Louisiana Kitchen,0.04900000000000038
Stuff'd by Jannah Jewelz - North,0.04899999999999993
"Santucci's Original Square Pizza - Roxborough, Philadelphia, PA",0.048999999999999044
Steve's Prince of Steaks,0.04899999999999771
Dunkin',0.04899999999999505
South Philadelphia Tap Room,0.04899999999999416
Cedar Point Bar & Kitchen,0.04800000000000626
&pizza,0.04800000000000626
Xiandu Thai Fusion Cuisine,0.04800000000000004
High Street Restaurant & Bar,0.047999999999999154
Amada Philadelphia,0.047999999999999154
Rico Mexican Tacos Bar & Rest,0.047999999999999154
Romeo Pizza,0.04799999999999782
Peter's Seafood,0.04799999999999738
Pier Bar,0.04799999999999649
China Gourmet,0.04700000000000326
Solange Caribbean Cuisine,0.047000000000001485
Sor Ynez,0.0470000000000006
Philly's Gourmet Steaks,0.046999999999996156
Xun Yu Si Kao 寻鱼私烤,0.04699999999999438
Rose's Tavern,0.04600000000000559
Brazilian Pizza Philly and Restaurant,0.046000000000004704
Villagio Pizza,0.04600000000000337
Crunchik’n,0.04600000000000115
Gnocchi,0.04599999999999849
Golden Crust Pizzeria,0.0459999999999976
Little Delicious,0.04599999999999582
Las Delicias Latinas,0.04599999999999582
Djakarta Cafe,0.04500000000000437
WinKitchen,0.04500000000000348
LESOUK MARKET (CAFE & CREPERIE),0.04500000000000082
Dahlak,0.04499999999999815
Accu Pizza,0.044999999999997264
Estia Restaurant,0.044999999999996376
Zorba's Tavern,0.04400000000000581
Red Wine Restaurant & Steak House,0.044000000000004924
M Kee,0.044000000000004924
Tico's Tacos Tex Mex,0.04400000000000048
Phở Cyclo Café,0.04400000000000048
Audrey’s Caribbean kitchen,0.04400000000000048
Virasat Haveli,0.043999999999999595
Oxford Restaurant Breakfast and Lunch,0.043999999999995154
A&A'S Cuisine,0.043000000000007255
Champ's Diner,0.04300000000000015
Brown Street Coffee,0.04299999999999837
Mediterra Grill,0.04299999999999571
Quality Taste Jamaican Restaurant & Jerk Hut,0.04299999999999482
Tommy DiNic’s,0.04299999999999393
Ortlieb's,0.0420000000000007
Pier One Bar and Grill,0.041999999999999815
Tulip Pasta & Wine Bar,0.04199999999999893
Strangelove's,0.04199999999999893
Square 1682,0.041999999999995374
Bistro Romano,0.041999999999995374
Crown Chicken,0.04100000000000481
Mac Mart,0.04100000000000037
Nom Wah Philadelphia,0.04100000000000037
Barbuzzo,0.04099999999999948
Cafe Lift,0.04099999999999859
Wilder,0.04099999999999504
Currito Burrito,0.04099999999999415
Finks Hoagies,0.040999999999993264
Kiddo,0.040000000000004476
SouthGate,0.04000000000000181
Tina's Tacos,0.03999999999999959
Healthy Picks,0.03999999999999648
Kitchen 79 Fried Chicken,0.039999999999995595
Lazeez Indian Cuisine,0.039999999999994706
Dawa Sushi and Ramen,0.039999999999994706
Barcelona Wine Bar,0.039999999999994706
Amari's,0.03900000000000503
The West,0.0390000000000037
Dunkin',0.039000000000003254
Comfort & Floyd,0.039000000000002366
Laberintos De Pasion Restaurant,0.0389999999999997
Wendy's,0.03899999999999704
John's Place,0.03899999999999615
Ruth's Chris Steak House,0.03899999999999615
Olivier Cafe,0.038999999999993484
MilkBoy South Street,0.03800000000000647
Original Pete's Pizza & Wings,0.038000000000005585
Yolo Cafe,0.038000000000005585
Pho Palace,0.038000000000005585
Newman's Grill,0.038000000000005585
Green Eggs Café,0.0380000000000047
LULU CAFE,0.0380000000000047
Burger King,0.03799999999999848
Thai Singha House,0.03799999999999759
Zahav,0.03799999999999493
Joe Santucci's Square Pizza Bar & Grill,0.03700000000000436
Wendy's,0.03700000000000081
Tunisian Cafe,0.03699999999999992
Panorama,0.036999999999999034
New Germantown Pizza & Grill,0.03699999999999859
Philly Style Pizza and Grill,0.03699999999999548
Fishtown Pizza,0.03699999999999548
Little Walter’s,0.036000000000005805
Raising Cane's Chicken Fingers,0.036000000000005805
Philly Chop Restaurant & Lounge,0.036000000000005805
Taco Bell,0.03600000000000536
New Star Pizza,0.03599999999999737
United Buffet,0.035999999999996035
Charlie was a sinner.,0.03599999999999515
Pho Cali,0.03599999999999515
Founding Fathers South St Sports Bar & Grill,0.03599999999999426
The International Bar,0.03500000000000547
Crown chicken & grill,0.03500000000000458
Stadium Pizza & Grill,0.03500000000000458
K & J Caribbean American Diner,0.03499999999999748
The Cedars House,0.0349999999999957
Middle Child Clubhouse,0.03499999999999481
Jhoandra Restaurant,0.034000000000006025
Three Monkeys Cafe,0.03400000000000514
Taqueria La Raza,0.03400000000000425
Speedy's Pizza,0.034000000000003805
Joy Cafe,0.034000000000000696
Wendy's,0.03399999999999892
Ron's Caribbean Cafe,0.033999999999996255
Let's talk about it philly podcast,0.03399999999999448
Pete's Famous Pizza,0.03300000000000569
Angela's Pizzeria,0.0330000000000048
Lanjeron (now AMALFI Ristorante),0.03300000000000125
Bottle Bar East,0.03300000000000125
Crab Du Jour Xpress Cajun Seafood,0.033000000000000806
Shotz Bar & Grill,0.032999999999999474
Rex Pizza & Beer,0.032999999999994145
Jim's South St.,0.03200000000000447
China Wok,0.03200000000000358
Rice & Mix,0.032000000000001805
Le Mandingue African Restaurant,0.031999999999997364
Grace Chinese Restaurant,0.031999999999997364
"Bizini's Famous Steaks, Seafood and Hoagies",0.031000000000005024
Phở Ha Saigon,0.031000000000004135
Wawa,0.03100000000000369
Murph's Bar,0.030999999999998806
New Leaf 2 Chinese & Japanese Cuisine,0.030999999999998806
Voix Asian Kitchen 華都,0.030999999999996142
Pearl's Oyster Bar,0.030999999999995254
Class of 1920 Commons,0.030000000000006466
BAI WEI (Sakura Mandarin),0.030000000000005578
Yiro Yiro,0.030000000000005578
Asia Mix Restaurant (Uzbek Food),0.03000000000000469
African Small Pot,0.0300000000000038
Graduate Breakfast lunch and Grill,0.03000000000000025
Radicchio Cafe,0.029999999999995808
Tacony Latin Flavor,0.029000000000005244
honeygrow,0.029000000000004356
Banh Philly,0.029000000000004356
22nd Street Cafe,0.02900000000000258
Rita's Italian Ice & Frozen Custard,0.029000000000000803
EGG'S ALE,0.029000000000000803
Goldie,0.028999999999999915
Hayashi Sushi,0.028999999999999027
Taste Cheesesteak Bar,0.028999999999993697
Hen solo,0.028999999999993697
Redcrest Kitchen,0.028000000000005798
Cosmi's Deli,0.028000000000005798
Happy Day Food Market II Inc.,0.02800000000000491
Pupuseria Sabor Latino,0.02800000000000402
Fork,0.02800000000000047
Little Istanbul Restaurant,0.02800000000000047
Con Murphy's Irish Pub,0.02800000000000047
The Plough & the Stars,0.02799999999999958
Brooklyn Dumpling Shop,0.027999999999996916
North Center Food Nest,0.027999999999996916
honeygrow,0.02799999999999514
Day Break Eggs,0.027999999999993364
The Sidecar Bar & Grille,0.027000000000006352
The Original Charlie's Pizzeria,0.027000000000005464
Fiorella Pasta,0.027000000000005464
Blue Bay,0.027000000000004576
McDonald's,0.027000000000004576
Bubbakoo's Burritos,0.02700000000000058
La Famiglia Ristorante,0.027000000000000135
MISSION BBQ,0.026999999999999247
Naked Lunch,0.026999999999996582
The Black Taxi,0.026999999999993918
Pizza Brain,0.02600000000000513
LongHorn Steakhouse,0.02600000000000513
U.S. Hotel Bar & Grill,0.026000000000004242
A Lagosta,0.02600000000000069
Fergie's Pub,0.02600000000000069
Federal Donuts & Chicken East Market,0.0259999999999998
Caribbean Feast Cuisine,0.02599999999999536
Drougie's Pizzeria,0.025999999999994916
Dimension Sports Bar,0.025999999999994472
Chickie's & Pete's,0.025999999999993584
Maggie's Waterfront Cafe,0.025000000000005684
Pub Webb,0.025000000000005684
Los Gallos,0.025000000000004796
Kim's Seafood,0.025000000000003908
Dolce Carini Pizza,0.025000000000001243
El Purepecha,0.025000000000000355
Level 38 Bar & Grill,0.024999999999999467
Wendy's,0.024999999999999023
Oregon Diner,0.024999999999995914
Gran Caffe L'Aquila,0.024999999999994138
Aya Asian Fusion,0.024999999999994138
SOULFUL D'LITES,0.02499999999999325
Amma's South Indian Cuisine,0.02400000000000624
Happy Restaurant,0.02400000000000624
Choy Yung Inn Restaurant,0.02400000000000624
Kingston 11,0.02400000000000313
Ginza Sushi and Ramen,0.024000000000001798
215 wings,0.02400000000000091
Umai Umai,0.02400000000000091
New Garden Xiuzhen,0.023999999999999133
Curran's Irish Inn,0.02399999999999558
Porvenir Catracho,0.023999999999994692
LeBus East Falls,0.023999999999994692
Hummus Grill,0.023000000000005905
DIYOR UZBEK RESTAURANT,0.023000000000005016
Ozzy’s Pizza Shop,0.023000000000004128
Standard Tap,0.023000000000001464
Jean-Georges Philadelphia,0.023000000000001464
The Bishop's Collar,0.022999999999999687
Hilltown Tavern Fairmount,0.022999999999999687
ROOM 148,0.022999999999999687
Mamajuana Cafe Philly,0.022999999999999687
European Republic,0.0229999999999988
Cottons Place,0.022999999999996135
Honey's Sit 'n Eat,0.022999999999995246
Cedar Park Cafe,0.022999999999995246
SUYA SUYA West African Grill,0.022999999999995246
Tony Roni's Pizza Roxborough,0.02299999999999436
Dunkin',0.02299999999999436
King Wok,0.02299999999999436
Silver Star Kitchen,0.02200000000000557
1 Stop Deli & Grocery,0.02200000000000557
Sancho Pistola's,0.02200000000000557
Jade Spring Chinese Food,0.02200000000000024
Buena Vista Mexican Restaurant & Cantina,0.0219999999999958
Oxford Breakfast & Grill,0.0219999999999958
Oregon Steaks,0.021999999999994913
Louie Louie,0.021999999999994913
Cuba Libre Restaurant & Rum Bar,0.02100000000000435
Choice Seafood,0.02100000000000435
Sonny's Famous Steaks,0.02100000000000435
Tamalex Restaurant,0.02100000000000435
Burger King,0.021000000000002128
"Cantina ""Calaca"" Feliz",0.020999999999999908
Oyster House,0.020999999999995467
Sunnyside Breakfast,0.020999999999995467
Gigi & Big R,0.020000000000005347
Jamaican D's Caribbean & American Restaurant,0.020000000000004015
Panera Bread,0.020000000000003126
Subway,0.020000000000002682
Wendy's,0.020000000000000906
Ants Pants Cafe,0.019999999999999574
New Barber's Hall,0.019999999999997797
Marathon Pizza Manayunk,0.019999999999995133
Ambrosia Ristorante,0.019999999999995133
La Mamiringa Restaurant,0.01900000000000457
Jeons old York seafood,0.019000000000002792
Sampan,0.019000000000000128
4 Seasons Mexican Restaurant,0.01800000000000601
New Logan breakfast,0.018000000000005123
